"","Entity","Year","Disasters","Deaths"
"10056","Mauritania",1950,"Earthquakes",0
"10057","Mauritania",1950,"VolcanicActivities",0
"10058","Mauritania",1950,"Floods",0
"10059","Mauritania",1950,"MassMovements",0
"10060","Mauritania",1950,"Storms",0
"10061","Mauritania",1950,"Landslides",0
"10062","Mauritania",1950,"Fog",0
"10063","Mauritania",1950,"Wildfires",0
"10064","Mauritania",1950,"ExtremeTemperature",0
"10065","Mauritania",1950,"GlacialLakeOutbursts",0
"10066","Mauritania",1960,"Drought",0
"10067","Mauritania",1960,"Earthquakes",0
"10068","Mauritania",1960,"VolcanicActivities",0
"10069","Mauritania",1960,"Floods",0
"10070","Mauritania",1960,"MassMovements",0
"10071","Mauritania",1960,"Storms",0
"10072","Mauritania",1960,"Landslides",0
"10073","Mauritania",1960,"Fog",0
"10074","Mauritania",1960,"Wildfires",0
"10075","Mauritania",1960,"ExtremeTemperature",0
"10076","Mauritania",1960,"GlacialLakeOutbursts",0
"10077","Mauritania",1970,"Drought",0
"10078","Mauritania",1970,"Earthquakes",0
"10079","Mauritania",1970,"VolcanicActivities",0
"10080","Mauritania",1970,"Floods",0
"10081","Mauritania",1970,"MassMovements",0
"10082","Mauritania",1970,"Storms",0
"10083","Mauritania",1970,"Landslides",0
"10084","Mauritania",1970,"Fog",0
"10085","Mauritania",1970,"Wildfires",0
"10086","Mauritania",1970,"ExtremeTemperature",0
"10087","Mauritania",1970,"GlacialLakeOutbursts",0
"10088","Mauritania",1980,"Drought",0
"10089","Mauritania",1980,"Earthquakes",0
"10090","Mauritania",1980,"VolcanicActivities",0
"10091","Mauritania",1980,"Floods",0
"10092","Mauritania",1980,"MassMovements",0
"10093","Mauritania",1980,"Storms",0
"10094","Mauritania",1980,"Landslides",0
"10095","Mauritania",1980,"Fog",0
"10096","Mauritania",1980,"Wildfires",0
"10097","Mauritania",1980,"ExtremeTemperature",0
"10098","Mauritania",1980,"GlacialLakeOutbursts",0
"10099","Mauritania",1990,"Drought",0
"10100","Mauritania",1990,"Earthquakes",0
"10101","Mauritania",1990,"VolcanicActivities",0
"10102","Mauritania",1990,"Floods",0
"10103","Mauritania",1990,"MassMovements",0
"10104","Mauritania",1990,"Storms",0.5
"10105","Mauritania",1990,"Landslides",0
"10106","Mauritania",1990,"Fog",0
"10107","Mauritania",1990,"Wildfires",0
"10108","Mauritania",1990,"ExtremeTemperature",0
"10109","Mauritania",1990,"GlacialLakeOutbursts",0
"10110","Mauritania",2000,"Drought",0
"10111","Mauritania",2000,"Earthquakes",0
"10112","Mauritania",2000,"VolcanicActivities",0
"10113","Mauritania",2000,"Floods",4.5
"10114","Mauritania",2000,"MassMovements",0
"10115","Mauritania",2000,"Storms",0
"10116","Mauritania",2000,"Landslides",0
"10117","Mauritania",2000,"Fog",0
"10118","Mauritania",2000,"Wildfires",0
"10119","Mauritania",2000,"ExtremeTemperature",0
"10120","Mauritania",2000,"GlacialLakeOutbursts",0
"10121","Mauritania",2010,"Drought",0
"10122","Mauritania",2010,"Earthquakes",0
"10123","Mauritania",2010,"VolcanicActivities",0
"10124","Mauritania",2010,"Floods",1.1
"10125","Mauritania",2010,"MassMovements",0
"10126","Mauritania",2010,"Storms",1.8
"10127","Mauritania",2010,"Landslides",0
"10128","Mauritania",2010,"Fog",0
"10129","Mauritania",2010,"Wildfires",0
"10130","Mauritania",2010,"ExtremeTemperature",0
"10131","Mauritania",2010,"GlacialLakeOutbursts",0
"10132","Mauritius",1960,"Drought",0
"10133","Mauritius",1960,"Earthquakes",0
"10134","Mauritius",1960,"VolcanicActivities",0
"10135","Mauritius",1960,"Floods",0
"10136","Mauritius",1960,"MassMovements",0
"10137","Mauritius",1960,"Storms",4.2
"10138","Mauritius",1960,"Landslides",0
"10139","Mauritius",1960,"Fog",0
"10140","Mauritius",1960,"Wildfires",0
"10141","Mauritius",1960,"ExtremeTemperature",0
"10142","Mauritius",1960,"GlacialLakeOutbursts",0
"10143","Mauritius",1970,"Drought",0
"10144","Mauritius",1970,"Earthquakes",0
"10145","Mauritius",1970,"VolcanicActivities",0
"10146","Mauritius",1970,"Floods",0
"10147","Mauritius",1970,"MassMovements",0
"10148","Mauritius",1970,"Storms",1.6
"10149","Mauritius",1970,"Landslides",0
"10150","Mauritius",1970,"Fog",0
"10151","Mauritius",1970,"Wildfires",0
"10152","Mauritius",1970,"ExtremeTemperature",0
"10153","Mauritius",1970,"GlacialLakeOutbursts",0
"10154","Mauritius",1980,"Drought",0
"10155","Mauritius",1980,"Earthquakes",0
"10156","Mauritius",1980,"VolcanicActivities",0
"10157","Mauritius",1980,"Floods",0
"10158","Mauritius",1980,"MassMovements",0
"10159","Mauritius",1980,"Storms",0.2
"10160","Mauritius",1980,"Landslides",0
"10161","Mauritius",1980,"Fog",0
"10162","Mauritius",1980,"Wildfires",0
"10163","Mauritius",1980,"ExtremeTemperature",0
"10164","Mauritius",1980,"GlacialLakeOutbursts",0
"10165","Mauritius",1990,"Drought",0
"10166","Mauritius",1990,"Earthquakes",0
"10167","Mauritius",1990,"VolcanicActivities",0
"10168","Mauritius",1990,"Floods",0
"10169","Mauritius",1990,"MassMovements",0
"10170","Mauritius",1990,"Storms",0.5
"10171","Mauritius",1990,"Landslides",0
"10172","Mauritius",1990,"Fog",0
"10173","Mauritius",1990,"Wildfires",0
"10174","Mauritius",1990,"ExtremeTemperature",0
"10175","Mauritius",1990,"GlacialLakeOutbursts",0
"10176","Mauritius",2000,"Drought",0
"10177","Mauritius",2000,"Earthquakes",0
"10178","Mauritius",2000,"VolcanicActivities",0
"10179","Mauritius",2000,"Floods",0
"10180","Mauritius",2000,"MassMovements",0
"10181","Mauritius",2000,"Storms",0.5
"10182","Mauritius",2000,"Landslides",0
"10183","Mauritius",2000,"Fog",0
"10184","Mauritius",2000,"Wildfires",0
"10185","Mauritius",2000,"ExtremeTemperature",0
"10186","Mauritius",2000,"GlacialLakeOutbursts",0
"10187","Mauritius",2010,"Drought",0
"10188","Mauritius",2010,"Earthquakes",0
"10189","Mauritius",2010,"VolcanicActivities",0
"10190","Mauritius",2010,"Floods",1.1
"10191","Mauritius",2010,"MassMovements",0
"10192","Mauritius",2010,"Storms",0
"10193","Mauritius",2010,"Landslides",0
"10194","Mauritius",2010,"Fog",0
"10195","Mauritius",2010,"Wildfires",0
"10196","Mauritius",2010,"ExtremeTemperature",0
"10197","Mauritius",2010,"GlacialLakeOutbursts",0
"10198","Mexico",1910,"Drought",0
"10199","Mexico",1910,"Earthquakes",4.5
"10200","Mexico",1910,"VolcanicActivities",0
"10201","Mexico",1910,"Floods",0
"10202","Mexico",1910,"MassMovements",0
"10203","Mexico",1910,"Storms",0
"10204","Mexico",1910,"Landslides",0
"10205","Mexico",1910,"Fog",0
"10206","Mexico",1910,"Wildfires",0
"10207","Mexico",1910,"ExtremeTemperature",0
"10208","Mexico",1910,"GlacialLakeOutbursts",0
"10209","Mexico",1920,"Drought",0
"10210","Mexico",1920,"Earthquakes",64.8
"10211","Mexico",1920,"VolcanicActivities",0
"10212","Mexico",1920,"Floods",0
"10213","Mexico",1920,"MassMovements",0
"10214","Mexico",1920,"Storms",0
"10215","Mexico",1920,"Landslides",0
"10216","Mexico",1920,"Fog",0
"10217","Mexico",1920,"Wildfires",6
"10218","Mexico",1920,"ExtremeTemperature",0
"10219","Mexico",1920,"GlacialLakeOutbursts",0
"10220","Mexico",1930,"Drought",0
"10221","Mexico",1930,"Earthquakes",43.4
"10222","Mexico",1930,"VolcanicActivities",0
"10223","Mexico",1930,"Floods",0
"10224","Mexico",1930,"MassMovements",0
"10225","Mexico",1930,"Storms",0
"10226","Mexico",1930,"Landslides",0
"10227","Mexico",1930,"Fog",0
"10228","Mexico",1930,"Wildfires",0
"10229","Mexico",1930,"ExtremeTemperature",0
"10230","Mexico",1930,"GlacialLakeOutbursts",0
"10231","Mexico",1940,"Drought",0
"10232","Mexico",1940,"Earthquakes",0
"10233","Mexico",1940,"VolcanicActivities",100
"10234","Mexico",1940,"Floods",0
"10235","Mexico",1940,"MassMovements",0
"10236","Mexico",1940,"Storms",0
"10237","Mexico",1940,"Landslides",0
"10238","Mexico",1940,"Fog",0
"10239","Mexico",1940,"Wildfires",0
"10240","Mexico",1940,"ExtremeTemperature",0
"10241","Mexico",1940,"GlacialLakeOutbursts",0
"10242","Mexico",1950,"Drought",0
"10243","Mexico",1950,"Earthquakes",18.5
"10244","Mexico",1950,"VolcanicActivities",0
"10245","Mexico",1950,"Floods",214
"10246","Mexico",1950,"MassMovements",0
"10247","Mexico",1950,"Storms",181
"10248","Mexico",1950,"Landslides",10
"10249","Mexico",1950,"Fog",0
"10250","Mexico",1950,"Wildfires",0
"10251","Mexico",1950,"ExtremeTemperature",0
"10252","Mexico",1950,"GlacialLakeOutbursts",0
"10253","Mexico",1960,"Drought",0
"10254","Mexico",1960,"Earthquakes",7.8
"10255","Mexico",1960,"VolcanicActivities",0
"10256","Mexico",1960,"Floods",2.7
"10257","Mexico",1960,"MassMovements",0
"10258","Mexico",1960,"Storms",61.9
"10259","Mexico",1960,"Landslides",1.8
"10260","Mexico",1960,"Fog",0
"10261","Mexico",1960,"Wildfires",0
"10262","Mexico",1960,"ExtremeTemperature",9
"10263","Mexico",1960,"GlacialLakeOutbursts",0
"10264","Mexico",1970,"Drought",0
"10265","Mexico",1970,"Earthquakes",57
"10266","Mexico",1970,"VolcanicActivities",0
"10267","Mexico",1970,"Floods",20.8
"10268","Mexico",1970,"MassMovements",0
"10269","Mexico",1970,"Storms",78.9
"10270","Mexico",1970,"Landslides",0
"10271","Mexico",1970,"Fog",0
"10272","Mexico",1970,"Wildfires",0
"10273","Mexico",1970,"ExtremeTemperature",0
"10274","Mexico",1970,"GlacialLakeOutbursts",0
"10275","Mexico",1980,"Drought",0
"10276","Mexico",1980,"Earthquakes",959.4
"10277","Mexico",1980,"VolcanicActivities",10
"10278","Mexico",1980,"Floods",20.5
"10279","Mexico",1980,"MassMovements",0
"10280","Mexico",1980,"Storms",89.2
"10281","Mexico",1980,"Landslides",5
"10282","Mexico",1980,"Fog",0
"10283","Mexico",1980,"Wildfires",0
"10284","Mexico",1980,"ExtremeTemperature",2.3
"10285","Mexico",1980,"GlacialLakeOutbursts",0
"10286","Mexico",1990,"Drought",0
"10287","Mexico",1990,"Earthquakes",11.1
"10288","Mexico",1990,"VolcanicActivities",2
"10289","Mexico",1990,"Floods",121.9
"10290","Mexico",1990,"MassMovements",0
"10291","Mexico",1990,"Storms",78.4
"10292","Mexico",1990,"Landslides",2.4
"10293","Mexico",1990,"Fog",0
"10294","Mexico",1990,"Wildfires",5
"10295","Mexico",1990,"ExtremeTemperature",91.6
"10296","Mexico",1990,"GlacialLakeOutbursts",0
"10297","Mexico",2000,"Drought",0
"10298","Mexico",2000,"Earthquakes",2.9
"10299","Mexico",2000,"VolcanicActivities",0
"10300","Mexico",2000,"Floods",34.4
"10301","Mexico",2000,"MassMovements",0
"10302","Mexico",2000,"Storms",14.4
"10303","Mexico",2000,"Landslides",6.9
"10304","Mexico",2000,"Fog",0
"10305","Mexico",2000,"Wildfires",0
"10306","Mexico",2000,"ExtremeTemperature",15.6
"10307","Mexico",2000,"GlacialLakeOutbursts",0
"10308","Mexico",2010,"Drought",0
"10309","Mexico",2010,"Earthquakes",47.6
"10310","Mexico",2010,"VolcanicActivities",0
"10311","Mexico",2010,"Floods",21.5
"10312","Mexico",2010,"MassMovements",0
"10313","Mexico",2010,"Storms",49.4
"10314","Mexico",2010,"Landslides",7.1
"10315","Mexico",2010,"Fog",0
"10316","Mexico",2010,"Wildfires",0
"10317","Mexico",2010,"ExtremeTemperature",0.3
"10318","Mexico",2010,"GlacialLakeOutbursts",0
"10319","Micronesia",1980,"Drought",0
"10320","Micronesia",1980,"Earthquakes",0
"10321","Micronesia",1980,"VolcanicActivities",0
"10322","Micronesia",1980,"Floods",0
"10323","Micronesia",1980,"MassMovements",0
"10324","Micronesia",1980,"Storms",0.5
"10325","Micronesia",1980,"Landslides",0
"10326","Micronesia",1980,"Fog",0
"10327","Micronesia",1980,"Wildfires",0
"10328","Micronesia",1980,"ExtremeTemperature",0
"10329","Micronesia",1980,"GlacialLakeOutbursts",0
"10330","Micronesia",1990,"Drought",0
"10331","Micronesia",1990,"Earthquakes",0
"10332","Micronesia",1990,"VolcanicActivities",0
"10333","Micronesia",1990,"Floods",0
"10334","Micronesia",1990,"MassMovements",0
"10335","Micronesia",1990,"Storms",0
"10336","Micronesia",1990,"Landslides",0
"10337","Micronesia",1990,"Fog",0
"10338","Micronesia",1990,"Wildfires",0
"10339","Micronesia",1990,"ExtremeTemperature",0
"10340","Micronesia",1990,"GlacialLakeOutbursts",0
"10341","Micronesia",2000,"Drought",0
"10342","Micronesia",2000,"Earthquakes",0
"10343","Micronesia",2000,"VolcanicActivities",0
"10344","Micronesia",2000,"Floods",0
"10345","Micronesia",2000,"MassMovements",0
"10346","Micronesia",2000,"Storms",4.8
"10347","Micronesia",2000,"Landslides",0
"10348","Micronesia",2000,"Fog",0
"10349","Micronesia",2000,"Wildfires",0
"10350","Micronesia",2000,"ExtremeTemperature",0
"10351","Micronesia",2000,"GlacialLakeOutbursts",0
"10352","Micronesia",2010,"Drought",0
"10353","Micronesia",2010,"Earthquakes",0
"10354","Micronesia",2010,"VolcanicActivities",0
"10355","Micronesia",2010,"Floods",0
"10356","Micronesia",2010,"MassMovements",0
"10357","Micronesia",2010,"Storms",0.5
"10358","Micronesia",2010,"Landslides",0
"10359","Micronesia",2010,"Fog",0
"10360","Micronesia",2010,"Wildfires",0
"10361","Micronesia",2010,"ExtremeTemperature",0
"10362","Micronesia",2010,"GlacialLakeOutbursts",0
"10363","Moldova",1990,"Drought",0
"10364","Moldova",1990,"Earthquakes",0
"10365","Moldova",1990,"VolcanicActivities",0
"10366","Moldova",1990,"Floods",5.6
"10367","Moldova",1990,"MassMovements",0
"10368","Moldova",1990,"Storms",0.3
"10369","Moldova",1990,"Landslides",0
"10370","Moldova",1990,"Fog",0
"10371","Moldova",1990,"Wildfires",0
"10372","Moldova",1990,"ExtremeTemperature",0
"10373","Moldova",1990,"GlacialLakeOutbursts",0
"10374","Moldova",2000,"Drought",0.2
"10375","Moldova",2000,"Earthquakes",0
"10376","Moldova",2000,"VolcanicActivities",0
"10377","Moldova",2000,"Floods",0.4
"10378","Moldova",2000,"MassMovements",0
"10379","Moldova",2000,"Storms",0
"10380","Moldova",2000,"Landslides",0
"10381","Moldova",2000,"Fog",0
"10382","Moldova",2000,"Wildfires",0
"10383","Moldova",2000,"ExtremeTemperature",1.3
"10384","Moldova",2000,"GlacialLakeOutbursts",0
"10385","Moldova",2010,"Drought",0
"10386","Moldova",2010,"Earthquakes",0
"10387","Moldova",2010,"VolcanicActivities",0
"10388","Moldova",2010,"Floods",0.1
"10389","Moldova",2010,"MassMovements",0
"10390","Moldova",2010,"Storms",0
"10391","Moldova",2010,"Landslides",0
"10392","Moldova",2010,"Fog",0
"10393","Moldova",2010,"Wildfires",0
"10394","Moldova",2010,"ExtremeTemperature",1
"10395","Moldova",2010,"GlacialLakeOutbursts",0
"10396","Mongolia",1950,"Drought",0
"10397","Mongolia",1950,"Earthquakes",120
"10398","Mongolia",1950,"VolcanicActivities",0
"10399","Mongolia",1950,"Floods",0
"10400","Mongolia",1950,"MassMovements",0
"10401","Mongolia",1950,"Storms",0
"10402","Mongolia",1950,"Landslides",0
"10403","Mongolia",1950,"Fog",0
"10404","Mongolia",1950,"Wildfires",0
"10405","Mongolia",1950,"ExtremeTemperature",0
"10406","Mongolia",1950,"GlacialLakeOutbursts",0
"10407","Mongolia",1960,"Drought",0
"10408","Mongolia",1960,"Earthquakes",0
"10409","Mongolia",1960,"VolcanicActivities",0
"10410","Mongolia",1960,"Floods",5.7
"10411","Mongolia",1960,"MassMovements",0
"10412","Mongolia",1960,"Storms",0
"10413","Mongolia",1960,"Landslides",0
"10414","Mongolia",1960,"Fog",0
"10415","Mongolia",1960,"Wildfires",0
"10416","Mongolia",1960,"ExtremeTemperature",0
"10417","Mongolia",1960,"GlacialLakeOutbursts",0
"10418","Mongolia",1970,"Drought",0
"10419","Mongolia",1970,"Earthquakes",0
"10420","Mongolia",1970,"VolcanicActivities",0
"10421","Mongolia",1970,"Floods",0
"10422","Mongolia",1970,"MassMovements",0
"10423","Mongolia",1970,"Storms",0
"10424","Mongolia",1970,"Landslides",0
"10425","Mongolia",1970,"Fog",0
"10426","Mongolia",1970,"Wildfires",0
"10427","Mongolia",1970,"ExtremeTemperature",0
"10428","Mongolia",1970,"GlacialLakeOutbursts",0
"10429","Mongolia",1980,"Drought",0
"10430","Mongolia",1980,"Earthquakes",0
"10431","Mongolia",1980,"VolcanicActivities",0
"10432","Mongolia",1980,"Floods",0
"10433","Mongolia",1980,"MassMovements",0
"10434","Mongolia",1980,"Storms",0
"10435","Mongolia",1980,"Landslides",0
"10436","Mongolia",1980,"Fog",0
"10437","Mongolia",1980,"Wildfires",0
"10438","Mongolia",1980,"ExtremeTemperature",0
"10439","Mongolia",1980,"GlacialLakeOutbursts",0
"10440","Mongolia",1990,"Drought",0
"10441","Mongolia",1990,"Earthquakes",0
"10442","Mongolia",1990,"VolcanicActivities",0
"10443","Mongolia",1990,"Floods",4.6
"10444","Mongolia",1990,"MassMovements",0
"10445","Mongolia",1990,"Storms",4.9
"10446","Mongolia",1990,"Landslides",0
"10447","Mongolia",1990,"Fog",0
"10448","Mongolia",1990,"Wildfires",2.5
"10449","Mongolia",1990,"ExtremeTemperature",0
"10450","Mongolia",1990,"GlacialLakeOutbursts",0
"10451","Mongolia",2000,"Drought",0
"10452","Mongolia",2000,"Earthquakes",0
"10453","Mongolia",2000,"VolcanicActivities",0
"10454","Mongolia",2000,"Floods",4.1
"10455","Mongolia",2000,"MassMovements",0
"10456","Mongolia",2000,"Storms",9.4
"10457","Mongolia",2000,"Landslides",0
"10458","Mongolia",2000,"Fog",0
"10459","Mongolia",2000,"Wildfires",0
"10460","Mongolia",2000,"ExtremeTemperature",0.5
"10461","Mongolia",2000,"GlacialLakeOutbursts",0
"10462","Mongolia",2010,"Drought",0
"10463","Mongolia",2010,"Earthquakes",0
"10464","Mongolia",2010,"VolcanicActivities",0
"10465","Mongolia",2010,"Floods",1.2
"10466","Mongolia",2010,"MassMovements",0
"10467","Mongolia",2010,"Storms",0
"10468","Mongolia",2010,"Landslides",1.7
"10469","Mongolia",2010,"Fog",0
"10470","Mongolia",2010,"Wildfires",0
"10471","Mongolia",2010,"ExtremeTemperature",0
"10472","Mongolia",2010,"GlacialLakeOutbursts",0
"10473","Montenegro",2000,"Drought",0
"10474","Montenegro",2000,"Earthquakes",0
"10475","Montenegro",2000,"VolcanicActivities",0
"10476","Montenegro",2000,"Floods",0
"10477","Montenegro",2000,"MassMovements",0
"10478","Montenegro",2000,"Storms",0
"10479","Montenegro",2000,"Landslides",0
"10480","Montenegro",2000,"Fog",0
"10481","Montenegro",2000,"Wildfires",0
"10482","Montenegro",2000,"ExtremeTemperature",0
"10483","Montenegro",2000,"GlacialLakeOutbursts",0
"10484","Montenegro",2010,"Drought",0
"10485","Montenegro",2010,"Earthquakes",0
"10486","Montenegro",2010,"VolcanicActivities",0
"10487","Montenegro",2010,"Floods",0
"10488","Montenegro",2010,"MassMovements",0
"10489","Montenegro",2010,"Storms",0
"10490","Montenegro",2010,"Landslides",0
"10491","Montenegro",2010,"Fog",0
"10492","Montenegro",2010,"Wildfires",0
"10493","Montenegro",2010,"ExtremeTemperature",0.1
"10494","Montenegro",2010,"GlacialLakeOutbursts",0
"10495","Montserrat",1920,"Drought",0
"10496","Montserrat",1920,"Earthquakes",0
"10497","Montserrat",1920,"VolcanicActivities",0
"10498","Montserrat",1920,"Floods",0
"10499","Montserrat",1920,"MassMovements",0
"10500","Montserrat",1920,"Storms",0
"10501","Montserrat",1920,"Landslides",0
"10502","Montserrat",1920,"Fog",0
"10503","Montserrat",1920,"Wildfires",0
"10504","Montserrat",1920,"ExtremeTemperature",0
"10505","Montserrat",1920,"GlacialLakeOutbursts",0
"10506","Montserrat",1930,"Drought",0
"10507","Montserrat",1930,"Earthquakes",0
"10508","Montserrat",1930,"VolcanicActivities",0
"10509","Montserrat",1930,"Floods",0
"10510","Montserrat",1930,"MassMovements",0
"10511","Montserrat",1930,"Storms",0
"10512","Montserrat",1930,"Landslides",0
"10513","Montserrat",1930,"Fog",0
"10514","Montserrat",1930,"Wildfires",0
"10515","Montserrat",1930,"ExtremeTemperature",0
"10516","Montserrat",1930,"GlacialLakeOutbursts",0
"10517","Montserrat",1940,"Drought",0
"10518","Montserrat",1940,"Earthquakes",0
"10519","Montserrat",1940,"VolcanicActivities",0
"10520","Montserrat",1940,"Floods",0
"10521","Montserrat",1940,"MassMovements",0
"10522","Montserrat",1940,"Storms",0
"10523","Montserrat",1940,"Landslides",0
"10524","Montserrat",1940,"Fog",0
"10525","Montserrat",1940,"Wildfires",0
"10526","Montserrat",1940,"ExtremeTemperature",0
"10527","Montserrat",1940,"GlacialLakeOutbursts",0
"10528","Montserrat",1950,"Drought",0
"10529","Montserrat",1950,"Earthquakes",0
"10530","Montserrat",1950,"VolcanicActivities",0
"10531","Montserrat",1950,"Floods",0
"10532","Montserrat",1950,"MassMovements",0
"10533","Montserrat",1950,"Storms",0
"10534","Montserrat",1950,"Landslides",0
"10535","Montserrat",1950,"Fog",0
"10536","Montserrat",1950,"Wildfires",0
"10537","Montserrat",1950,"ExtremeTemperature",0
"10538","Montserrat",1950,"GlacialLakeOutbursts",0
"10539","Montserrat",1960,"Drought",0
"10540","Montserrat",1960,"Earthquakes",0
"10541","Montserrat",1960,"VolcanicActivities",0
"10542","Montserrat",1960,"Floods",0
"10543","Montserrat",1960,"MassMovements",0
"10544","Montserrat",1960,"Storms",0
"10545","Montserrat",1960,"Landslides",0
"10546","Montserrat",1960,"Fog",0
"10547","Montserrat",1960,"Wildfires",0
"10548","Montserrat",1960,"ExtremeTemperature",0
"10549","Montserrat",1960,"GlacialLakeOutbursts",0
"10550","Montserrat",1970,"Drought",0
"10551","Montserrat",1970,"Earthquakes",0
"10552","Montserrat",1970,"VolcanicActivities",0
"10553","Montserrat",1970,"Floods",0
"10554","Montserrat",1970,"MassMovements",0
"10555","Montserrat",1970,"Storms",0
"10556","Montserrat",1970,"Landslides",0
"10557","Montserrat",1970,"Fog",0
"10558","Montserrat",1970,"Wildfires",0
"10559","Montserrat",1970,"ExtremeTemperature",0
"10560","Montserrat",1970,"GlacialLakeOutbursts",0
"10561","Montserrat",1980,"Drought",0
"10562","Montserrat",1980,"Earthquakes",0
"10563","Montserrat",1980,"VolcanicActivities",0
"10564","Montserrat",1980,"Floods",0
"10565","Montserrat",1980,"MassMovements",0
"10566","Montserrat",1980,"Storms",1.1
"10567","Montserrat",1980,"Landslides",0
"10568","Montserrat",1980,"Fog",0
"10569","Montserrat",1980,"Wildfires",0
"10570","Montserrat",1980,"ExtremeTemperature",0
"10571","Montserrat",1980,"GlacialLakeOutbursts",0
"10572","Montserrat",1990,"Drought",0
"10573","Montserrat",1990,"Earthquakes",0
"10574","Montserrat",1990,"VolcanicActivities",3.2
"10575","Montserrat",1990,"Floods",0
"10576","Montserrat",1990,"MassMovements",0
"10577","Montserrat",1990,"Storms",0
"10578","Montserrat",1990,"Landslides",0
"10579","Montserrat",1990,"Fog",0
"10580","Montserrat",1990,"Wildfires",0
"10581","Montserrat",1990,"ExtremeTemperature",0
"10582","Montserrat",1990,"GlacialLakeOutbursts",0
"10583","Montserrat",2000,"Drought",0
"10584","Montserrat",2000,"Earthquakes",0
"10585","Montserrat",2000,"VolcanicActivities",0
"10586","Montserrat",2000,"Floods",0
"10587","Montserrat",2000,"MassMovements",0
"10588","Montserrat",2000,"Storms",0
"10589","Montserrat",2000,"Landslides",0
"10590","Montserrat",2000,"Fog",0
"10591","Montserrat",2000,"Wildfires",0
"10592","Montserrat",2000,"ExtremeTemperature",0
"10593","Montserrat",2000,"GlacialLakeOutbursts",0
"10594","Morocco",1900,"Drought",0
"10595","Morocco",1900,"Earthquakes",10
"10596","Morocco",1900,"VolcanicActivities",0
"10597","Morocco",1900,"Floods",0
"10598","Morocco",1900,"MassMovements",0
"10599","Morocco",1900,"Storms",0
"10600","Morocco",1900,"Landslides",0
"10601","Morocco",1900,"Fog",0
"10602","Morocco",1900,"Wildfires",0
"10603","Morocco",1900,"ExtremeTemperature",0
"10604","Morocco",1900,"GlacialLakeOutbursts",0
"10605","Morocco",1910,"Drought",0
"10606","Morocco",1910,"Earthquakes",0
"10607","Morocco",1910,"VolcanicActivities",0
"10608","Morocco",1910,"Floods",0
"10609","Morocco",1910,"MassMovements",0
"10610","Morocco",1910,"Storms",0
"10611","Morocco",1910,"Landslides",0
"10612","Morocco",1910,"Fog",0
"10613","Morocco",1910,"Wildfires",0
"10614","Morocco",1910,"ExtremeTemperature",0
"10615","Morocco",1910,"GlacialLakeOutbursts",0
"10616","Morocco",1920,"Drought",0
"10617","Morocco",1920,"Earthquakes",0
"10618","Morocco",1920,"VolcanicActivities",0
"10619","Morocco",1920,"Floods",0
"10620","Morocco",1920,"MassMovements",0
"10621","Morocco",1920,"Storms",0
"10622","Morocco",1920,"Landslides",0
"10623","Morocco",1920,"Fog",0
"10624","Morocco",1920,"Wildfires",0
"10625","Morocco",1920,"ExtremeTemperature",0
"10626","Morocco",1920,"GlacialLakeOutbursts",0
"10627","Morocco",1930,"Drought",0
"10628","Morocco",1930,"Earthquakes",0
"10629","Morocco",1930,"VolcanicActivities",0
"10630","Morocco",1930,"Floods",0
"10631","Morocco",1930,"MassMovements",0
"10632","Morocco",1930,"Storms",0
"10633","Morocco",1930,"Landslides",0
"10634","Morocco",1930,"Fog",0
"10635","Morocco",1930,"Wildfires",0
"10636","Morocco",1930,"ExtremeTemperature",0
"10637","Morocco",1930,"GlacialLakeOutbursts",0
"10638","Morocco",1940,"Drought",0
"10639","Morocco",1940,"Earthquakes",0
"10640","Morocco",1940,"VolcanicActivities",0
"10641","Morocco",1940,"Floods",0
"10642","Morocco",1940,"MassMovements",0
"10643","Morocco",1940,"Storms",0
"10644","Morocco",1940,"Landslides",0
"10645","Morocco",1940,"Fog",0
"10646","Morocco",1940,"Wildfires",0
"10647","Morocco",1940,"ExtremeTemperature",0
"10648","Morocco",1940,"GlacialLakeOutbursts",0
"10649","Morocco",1950,"Drought",0
"10650","Morocco",1950,"Earthquakes",0
"10651","Morocco",1950,"VolcanicActivities",0
"10652","Morocco",1950,"Floods",16.1
"10653","Morocco",1950,"MassMovements",0
"10654","Morocco",1950,"Storms",0
"10655","Morocco",1950,"Landslides",0
"10656","Morocco",1950,"Fog",0
"10657","Morocco",1950,"Wildfires",0
"10658","Morocco",1950,"ExtremeTemperature",0
"10659","Morocco",1950,"GlacialLakeOutbursts",0
"10660","Morocco",1960,"Drought",0
"10661","Morocco",1960,"Earthquakes",1201.1
"10662","Morocco",1960,"VolcanicActivities",0
"10663","Morocco",1960,"Floods",32
"10664","Morocco",1960,"MassMovements",0
"10665","Morocco",1960,"Storms",0
"10666","Morocco",1960,"Landslides",0
"10667","Morocco",1960,"Fog",0
"10668","Morocco",1960,"Wildfires",0
"10669","Morocco",1960,"ExtremeTemperature",0
"10670","Morocco",1960,"GlacialLakeOutbursts",0
"10671","Morocco",1970,"Drought",0
"10672","Morocco",1970,"Earthquakes",0
"10673","Morocco",1970,"VolcanicActivities",0
"10674","Morocco",1970,"Floods",3.7
"10675","Morocco",1970,"MassMovements",0
"10676","Morocco",1970,"Storms",0
"10677","Morocco",1970,"Landslides",0
"10678","Morocco",1970,"Fog",0
"10679","Morocco",1970,"Wildfires",0
"10680","Morocco",1970,"ExtremeTemperature",0
